Date           ,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
16-07-2024,12.49.00 PM,CNR2845789701,Driver Not Found,CID482350,eBike,Shantinagar,Rajajinagar,NA,NA,NA,NA,NA,NA,369,NA,0,0,0
02-07-2024,3.42.00 PM,CNR6169207766,Driver Not Found,CID724881,Prime Plus,Hebbal,Koramangala,NA,NA,NA,NA,NA,NA,420,NA,0,0,0
23-07-2024,5.03.00 AM,CNR8516409614,Success,CID290081,Prime SUV,Frazer Town,Ramamurthy Nagar,77,30,NA,NA,No,NA,2877,Cash,26,4.9,4.5
06-07-2024,2.04.00 PM,CNR8744346612,Success,CID570707,Prime SUV,Varthur,Ramamurthy Nagar,147,85,NA,NA,No,NA,955,Cash,3,3.4,3.9
26-07-2024,3.08.00 PM,CNR5284344363,Success,CID862337,Prime Plus,Frazer Town,Electronic City,147,135,NA,NA,No,NA,428,UPI,34,4.1,3.9
17-07-2024,7.26.00 PM,CNR8291672496,Canceled by Driver,CID563369,Prime Plus,Koramangala,KR Puram,NA,NA,NA,Customer related issue,NA,NA,874,NA,0,0,0
21-07-2024,2.54.00 AM,CNR2485427128,Canceled by Driver,CID574875,Prime SUV,Koramangala,Hennur,NA,NA,NA,Customer related issue,NA,NA,382,NA,0,0,0
24-07-2024,1.28.00 PM,CNR1362571268,Success,CID227559,Bike,Rajajinagar,Tumkur Road,140,90,NA,NA,No,NA,657,UPI,26,4.8,3.8
18-07-2024,4.08.00 PM,CNR2686926257,Success,CID617268,Auto,Bannerghatta Road,Yelahanka,91,130,NA,NA,No,NA,207,Cash,6,4,3.9
19-07-2024,8.23.00 AM,CNR9625639272,Success,CID998960,Auto,Hosur Road,Kammanahalli,168,125,NA,NA,No,NA,945,Cash,2,3.4,3.4
11-07-2024,4.59.00 AM,CNR9498672052,Success,CID351529,Prime SUV,Yeshwanthpur,Koramangala,196,35,NA,NA,No,NA,264,Credit Card,20,3.7,3.3
22-07-2024,1.02.00 PM,CNR2485766659,Success,CID509717,eBike,Sarjapur Road,Bellandur,245,30,NA,NA,No,NA,115,UPI,22,4,5
13-07-2024,10.00.00 PM,CNR4395882254,Success,CID135529,Auto,Ramamurthy Nagar,Jayanagar,217,145,NA,NA,No,NA,281,Cash,2,4.8,4.7
01-07-2024,3.18.00 AM,CNR8811507785,Driver Not Found,CID207074,Auto,Basavanagudi,Whitefield,NA,NA,NA,NA,NA,NA,1881,NA,0,0,0
22-07-2024,4.38.00 PM,CNR2904644602,Success,CID125869,eBike,Indiranagar,Varthur,231,110,NA,NA,No,NA,422,Cash,26,4.6,4.8
21-07-2024,5.59.00 AM,CNR5382510753,Success,CID604279,Prime SUV,Chickpet,Bannerghatta Road,266,130,NA,NA,No,NA,869,UPI,14,4.2,3.4
28-07-2024,9.52.00 AM,CNR9176065097,Success,CID178820,Prime Plus,Nagarbhavi,Magadi Road,203,115,NA,NA,No,NA,353,Cash,22,4.6,4
07-07-2024,10.25.00 AM,CNR3762140934,Success,CID110216,Mini,Chickpet,Chamarajpet,84,90,NA,NA,No,NA,238,UPI,8,4.7,4
21-07-2024,9.29.00 PM,CNR5698781178,Success,CID142841,Prime Plus,JP Nagar,Devanahalli,224,25,NA,NA,No,NA,456,Cash,20,3,4.4
28-07-2024,7.16.00 PM,CNR7455139064,Success,CID199283,Prime SUV,Yeshwanthpur,Whitefield,98,65,NA,NA,No,NA,331,Cash,2,4.8,4.3
27-07-2024,3.00.00 PM,CNR1524307839,Success,CID126888,Auto,Indiranagar,Malleshwaram,42,85,NA,NA,No,NA,218,Cash,4,4.6,4.2
21-07-2024,12.37.00 PM,CNR5656596719,Canceled by Driver,CID533857,eBike,Kammanahalli,Indiranagar,NA,NA,NA,Customer was coughing/sick,NA,NA,332,NA,0,0,0
18-07-2024,8.05.00 AM,CNR2421723113,Success,CID437155,Prime Sedan,Indiranagar,Chamarajpet,140,50,NA,NA,Yes,Customer Demand,404,Cash,38,4.7,3.8
27-07-2024,7.04.00 PM,CNR5163916188,Success,CID189965,Bike,Shantinagar,Padmanabhanagar,147,120,NA,NA,No,NA,291,Cash,24,3.5,3.5
29-07-2024,8.36.00 PM,CNR6284791372,Success,CID660973,Mini,Sahakar Nagar,Chamarajpet,35,100,NA,NA,No,NA,1367,Cash,46,3.4,3.5
17-07-2024,3.22.00 AM,CNR7916590115,Success,CID600799,Bike,Majestic,Koramangala,126,95,NA,NA,No,NA,318,Cash,31,4.9,4
17-07-2024,11.12.00 AM,CNR5757332160,Success,CID845362,Prime Sedan,Shivajinagar,MG Road,196,80,NA,NA,No,NA,269,UPI,21,4.3,3.4
27-07-2024,5.54.00 AM,CNR3590679564,Success,CID996368,Auto,Devanahalli,Kadugodi,154,135,NA,NA,No,NA,213,Cash,16,4.2,3.8
29-07-2024,8.21.00 PM,CNR9055951164,Success,CID852045,Prime SUV,Bellandur,Mysore Road,98,50,NA,NA,No,NA,389,Cash,11,3.2,3.5
28-07-2024,3.08.00 PM,CNR5314914495,Success,CID266013,Bike,Bellandur,Chickpet,238,25,NA,NA,No,NA,369,Cash,21,3.1,3.4
10-07-2024,12.36.00 AM,CNR4001295021,Success,CID292207,Auto,Tumkur Road,Whitefield,287,110,NA,NA,No,NA,301,UPI,15,3.1,3.2
20-07-2024,4.47.00 AM,CNR5992604716,Success,CID241802,Prime Plus,Shivajinagar,BTM Layout,266,125,NA,NA,No,NA,409,Cash,49,3.5,3.7
03-07-2024,7.38.00 AM,CNR7326154593,Success,CID561286,Prime SUV,Frazer Town,Marathahalli,126,125,NA,NA,Yes,Customer Demand,425,Cash,40,4.6,3.4
15-07-2024,2.18.00 PM,CNR2055030564,Success,CID128491,Prime Plus,Cox Town,Kadugodi,119,135,NA,NA,No,NA,555,UPI,34,4,4.5
25-07-2024,2.38.00 AM,CNR2169559650,Success,CID534933,Auto,Jayanagar,Cox Town,210,100,NA,NA,Yes,Customer Demand,760,UPI,18,4.9,4.5
26-07-2024,4.53.00 AM,CNR5850143777,Success,CID952434,Bike,MG Road,Hosur Road,161,40,NA,NA,No,NA,355,Cash,10,4.1,3.1
17-07-2024,4.52.00 PM,CNR4454899928,Canceled by Customer,CID972325,Prime SUV,Majestic,Hennur,NA,NA,AC is Not working,NA,NA,NA,289,NA,0,0,0
22-07-2024,4.25.00 AM,CNR6044469190,Success,CID722812,Prime Plus,Sarjapur Road,Hebbal,231,45,NA,NA,No,NA,117,Credit Card,6,3.4,3.8
22-07-2024,9.34.00 PM,CNR8941244774,Success,CID348458,eBike,Sahakar Nagar,Bannerghatta Road,77,70,NA,NA,No,NA,316,Cash,38,5,4
05-07-2024,1.13.00 AM,CNR1810463571,Canceled by Customer,CID714413,Prime Sedan,Kammanahalli,Chamarajpet,NA,NA,Change of plans,NA,NA,NA,618,NA,0,0,0
16-07-2024,6.00.00 AM,CNR9534222650,Canceled by Customer,CID575016,Auto,Richmond Town,Electronic City,NA,NA,Driver is not moving towards pickup location,NA,NA,NA,452,NA,0,0,0
05-07-2024,2.30.00 AM,CNR2221577375,Canceled by Driver,CID730849,Mini,Tumkur Road,MG Road,NA,NA,NA,More than permitted people in there,NA,NA,820,NA,0,0,0
20-07-2024,3.22.00 PM,CNR5620738445,Success,CID516470,Prime SUV,Devanahalli,Hebbal,105,130,NA,NA,No,NA,185,Cash,32,4.5,3.1
27-07-2024,6.16.00 AM,CNR9669878708,Canceled by Driver,CID332006,Mini,Marathahalli,Rajajinagar,NA,NA,NA,Customer related issue,NA,NA,356,NA,0,0,0
13-07-2024,3.45.00 PM,CNR7540714108,Canceled by Driver,CID569164,Auto,Padmanabhanagar,BTM Layout,NA,NA,NA,Customer related issue,NA,NA,371,NA,0,0,0
06-07-2024,4.11.00 PM,CNR4287925213,Success,CID744782,Auto,Basavanagudi,Sarjapur Road,287,80,NA,NA,No,NA,839,UPI,18,4.3,3.9
19-07-2024,1.51.00 AM,CNR7888329042,Canceled by Driver,CID204209,Mini,Tumkur Road,Yeshwanthpur,NA,NA,NA,Customer was coughing/sick,NA,NA,323,NA,0,0,0
05-07-2024,3.13.00 PM,CNR6806487234,Success,CID673121,Prime SUV,Ulsoor,Chamarajpet,112,55,NA,NA,No,NA,430,UPI,29,4.3,4.9
19-07-2024,6.47.00 AM,CNR7216115435,Canceled by Customer,CID457323,Prime SUV,Hebbal,Ulsoor,NA,NA,Driver is not moving towards pickup location,NA,NA,NA,2349,NA,0,0,0
09-07-2024,3.52.00 PM,CNR9915944696,Canceled by Customer,CID790149,Prime Plus,Jayanagar,Bannerghatta Road,NA,NA,AC is Not working,NA,NA,NA,357,NA,0,0,0
19-07-2024,3.19.00 PM,CNR7223501449,Success,CID318107,eBike,Padmanabhanagar,Bellandur,35,75,NA,NA,No,NA,457,Cash,44,3.2,4
30-07-2024,4.23.00 AM,CNR4406470427,Success,CID501485,eBike,Banashankari,KR Puram,168,60,NA,NA,No,NA,647,Cash,28,3.9,4.8
13-07-2024,10.47.00 PM,CNR9038889596,Success,CID757382,Prime SUV,Chamarajpet,Bannerghatta Road,133,110,NA,NA,No,NA,327,Cash,36,3.6,3.7
24-07-2024,9.24.00 AM,CNR9013209895,Canceled by Driver,CID678137,Auto,Ulsoor,Rajajinagar,NA,NA,NA,Personal & Car related issue,NA,NA,396,NA,0,0,0
03-07-2024,3.30.00 AM,CNR4352340785,Success,CID382237,Bike,Marathahalli,HSR Layout,105,80,NA,NA,Yes,Customer Demand,919,Cash,29,4.3,3.7
05-07-2024,1.02.00 AM,CNR1137203739,Success,CID441285,eBike,BTM Layout,Kammanahalli,42,25,NA,NA,No,NA,426,UPI,8,3.7,4.7
05-07-2024,5.32.00 PM,CNR6996941124,Success,CID814961,Prime Plus,Sahakar Nagar,Bannerghatta Road,105,50,NA,NA,No,NA,383,UPI,10,4,3.9
23-07-2024,12.27.00 AM,CNR9048025511,Success,CID940913,Prime SUV,Hulimavu,Padmanabhanagar,280,95,NA,NA,No,NA,661,Cash,14,4.6,3.2
27-07-2024,7.06.00 AM,CNR6292190320,Success,CID946836,Auto,MG Road,Hebbal,308,80,NA,NA,No,NA,284,UPI,9,3.5,3.5
25-07-2024,8.54.00 PM,CNR2413380100,Canceled by Customer,CID276980,Prime Plus,Varthur,RT Nagar,NA,NA,Driver asked to cancel,NA,NA,NA,619,NA,0,0,0
05-07-2024,6.43.00 PM,CNR3283888314,Driver Not Found,CID836582,Prime Sedan,Jayanagar,Electronic City,NA,NA,NA,NA,NA,NA,184,NA,0,0,0
20-07-2024,11.41.00 PM,CNR4870759138,Success,CID612448,Auto,BTM Layout,Sarjapur Road,63,100,NA,NA,No,NA,604,Cash,16,4.8,3.6
27-07-2024,8.40.00 AM,CNR9574365096,Success,CID989054,Prime Sedan,Banashankari,Kadugodi,35,25,NA,NA,No,NA,2333,UPI,23,3,3.9
05-07-2024,8.26.00 PM,CNR4918280677,Driver Not Found,CID229064,Prime Sedan,Marathahalli,Banashankari,NA,NA,NA,NA,NA,NA,176,NA,0,0,0
30-07-2024,9.10.00 AM,CNR9840599048,Success,CID767562,Mini,Yeshwanthpur,RT Nagar,210,50,NA,NA,No,NA,464,UPI,12,4.4,3.9
30-07-2024,2.18.00 PM,CNR9712296008,Success,CID654062,Bike,Banashankari,Kengeri,259,140,NA,NA,No,NA,251,Cash,18,4.9,3.9
18-07-2024,4.44.00 AM,CNR5168755954,Success,CID941533,Auto,Cox Town,Kengeri,49,80,NA,NA,No,NA,286,Cash,12,3.7,4.3
03-07-2024,11.23.00 AM,CNR1558587936,Driver Not Found,CID806473,Mini,MG Road,Jayanagar,NA,NA,NA,NA,NA,NA,217,NA,0,0,0
14-07-2024,8.45.00 AM,CNR9291782057,Canceled by Driver,CID236790,eBike,BTM Layout,Hulimavu,NA,NA,NA,Personal & Car related issue,NA,NA,1762,NA,0,0,0
16-07-2024,11.18.00 PM,CNR6384000900,Canceled by Customer,CID183393,Prime Sedan,Sarjapur Road,Vijayanagar,NA,NA,Wrong Address,NA,NA,NA,382,NA,0,0,0
15-07-2024,8.29.00 PM,CNR4692807656,Success,CID410078,Prime Plus,Sahakar Nagar,Yeshwanthpur,63,80,NA,NA,No,NA,165,Credit Card,24,3.9,3.3
03-07-2024,3.55.00 PM,CNR8607774773,Canceled by Driver,CID226935,Prime Plus,Kengeri,RT Nagar,NA,NA,NA,Customer was coughing/sick,NA,NA,141,NA,0,0,0
16-07-2024,9.49.00 AM,CNR5275953890,Driver Not Found,CID409280,Mini,Peenya,Majestic,NA,NA,NA,NA,NA,NA,2720,NA,0,0,0
28-07-2024,5.54.00 PM,CNR2122926528,Success,CID365718,Prime SUV,Banashankari,Basavanagudi,84,75,NA,NA,No,NA,430,Cash,41,3.1,4.4
26-07-2024,5.10.00 PM,CNR5058284180,Success,CID687769,Bike,HSR Layout,Shantinagar,84,30,NA,NA,No,NA,252,Cash,41,4.3,4.3
17-07-2024,8.17.00 AM,CNR1070278505,Success,CID564698,Prime Plus,Tumkur Road,Kadugodi,112,60,NA,NA,No,NA,371,Cash,43,4,3.2
27-07-2024,7.16.00 PM,CNR6383375515,Driver Not Found,CID306604,Prime Sedan,Bellandur,Shivajinagar,NA,NA,NA,NA,NA,NA,183,NA,0,0,0
28-07-2024,10.56.00 AM,CNR9053616195,Success,CID997945,Auto,Mysore Road,Koramangala,231,105,NA,NA,No,NA,130,UPI,11,4.3,4.3
15-07-2024,5.42.00 AM,CNR4411647638,Success,CID611553,Prime Plus,Sarjapur Road,Cox Town,287,55,NA,NA,Yes,Customer Demand,974,UPI,9,3.1,4.3
06-07-2024,4.08.00 AM,CNR4578602448,Success,CID429288,Bike,Langford Town,Padmanabhanagar,63,140,NA,NA,No,NA,483,Cash,31,4.2,3.4
21-07-2024,4.04.00 PM,CNR2117497349,Canceled by Driver,CID946999,Prime Plus,RT Nagar,RT Nagar,NA,NA,NA,Customer related issue,NA,NA,142,NA,0,0,0
08-07-2024,12.27.00 PM,CNR3121675473,Success,CID544271,Prime Sedan,Electronic City,Jayanagar,301,145,NA,NA,No,NA,190,Cash,37,3.9,4.4
26-07-2024,5.47.00 PM,CNR5582073597,Success,CID600934,Prime Plus,Electronic City,JP Nagar,70,70,NA,NA,No,NA,606,UPI,16,4.5,4.6
23-07-2024,7.43.00 PM,CNR9021997521,Driver Not Found,CID729251,Auto,Indiranagar,Magadi Road,NA,NA,NA,NA,NA,NA,270,NA,0,0,0
03-07-2024,5.00.00 PM,CNR2346546694,Success,CID156951,Auto,Magadi Road,MG Road,35,55,NA,NA,No,NA,2632,Cash,10,4.1,4.6
07-07-2024,2.00.00 AM,CNR7872750350,Driver Not Found,CID166707,Prime SUV,Ramamurthy Nagar,Ramamurthy Nagar,NA,NA,NA,NA,NA,NA,407,NA,0,0,0
28-07-2024,5.39.00 PM,CNR2822225922,Success,CID980249,Auto,Majestic,Hennur,105,130,NA,NA,No,NA,288,Cash,10,3.1,3.6
08-07-2024,6.22.00 PM,CNR3052613043,Success,CID634311,Auto,HSR Layout,RT Nagar,49,75,NA,NA,No,NA,459,Cash,1,3.5,3.7
16-07-2024,6.21.00 PM,CNR9714132894,Success,CID329193,Prime Plus,Shivajinagar,RT Nagar,252,110,NA,NA,No,NA,474,UPI,46,4.7,4.3
29-07-2024,12.02.00 AM,CNR7173736967,Canceled by Customer,CID876143,Prime SUV,Nagarbhavi,Bellandur,NA,NA,AC is Not working,NA,NA,NA,280,NA,0,0,0
18-07-2024,12.47.00 AM,CNR5680044164,Driver Not Found,CID730647,Prime Plus,Malleshwaram,Rajajinagar,NA,NA,NA,NA,NA,NA,241,NA,0,0,0
15-07-2024,9.31.00 AM,CNR7418923013,Success,CID960240,Prime Plus,Yeshwanthpur,Mysore Road,63,120,NA,NA,No,NA,649,UPI,19,3,4.3
15-07-2024,1.52.00 PM,CNR9766360557,Canceled by Driver,CID824405,Prime Plus,Kammanahalli,Hennur,NA,NA,NA,Customer related issue,NA,NA,1648,NA,0,0,0
03-07-2024,10.26.00 AM,CNR3765893080,Driver Not Found,CID573518,Prime SUV,Frazer Town,Marathahalli,NA,NA,NA,NA,NA,NA,380,NA,0,0,0
24-07-2024,2.26.00 AM,CNR6724977743,Success,CID784290,eBike,Shivajinagar,Hebbal,196,130,NA,NA,No,NA,145,Cash,3,3.5,4.5
04-07-2024,10.08.00 PM,CNR6950899050,Success,CID207085,Prime Plus,Kadugodi,Malleshwaram,308,75,NA,NA,No,NA,257,Cash,23,4.3,4.5
04-07-2024,2.01.00 PM,CNR9718321676,Driver Not Found,CID779587,Mini,Devanahalli,Kadugodi,NA,NA,NA,NA,NA,NA,177,NA,0,0,0
15-07-2024,3.17.00 AM,CNR3817464810,Success,CID927840,Auto,Ulsoor,Sarjapur Road,77,45,NA,NA,No,NA,536,UPI,2,5,4.9
14-07-2024,1.39.00 PM,CNR4848440972,Canceled by Customer,CID293528,Bike,Whitefield,BTM Layout,NA,NA,Driver is not moving towards pickup location,NA,NA,NA,1599,NA,0,0,0
07-07-2024,4.15.00 PM,CNR4113554550,Canceled by Driver,CID468933,Prime Sedan,Vijayanagar,Yeshwanthpur,NA,NA,NA,Personal & Car related issue,NA,NA,214,NA,0,0,0
13-07-2024,10.30.00 AM,CNR2310105680,Success,CID487899,Mini,MG Road,Vijayanagar,42,130,NA,NA,No,NA,458,UPI,19,3.1,3.4
01-07-2024,7.03.00 AM,CNR2766114291,Success,CID625934,Mini,Rajajinagar,Varthur,266,110,NA,NA,No,NA,752,Cash,39,3.5,4.7
25-07-2024,3.08.00 AM,CNR9788555964,Success,CID617562,Bike,Indiranagar,Hennur,252,105,NA,NA,No,NA,198,UPI,23,3.6,3.1
06-07-2024,12.13.00 AM,CNR4117182129,Success,CID619473,eBike,Marathahalli,Sahakar Nagar,63,65,NA,NA,No,NA,692,Cash,4,3.5,3.1
26-07-2024,6.33.00 PM,CNR1482862322,Success,CID994354,Prime SUV,Devanahalli,KR Puram,35,80,NA,NA,No,NA,279,UPI,6,4.8,4
17-07-2024,8.41.00 AM,CNR1846263435,Success,CID653782,Bike,BTM Layout,Rajajinagar,140,60,NA,NA,Yes,Customer Demand,433,Cash,37,4.8,4.5
25-07-2024,9.08.00 PM,CNR9792857598,Canceled by Driver,CID860533,eBike,Kammanahalli,HSR Layout,NA,NA,NA,More than permitted people in there,NA,NA,884,NA,0,0,0
18-07-2024,11.39.00 PM,CNR6364083080,Success,CID613170,eBike,Koramangala,Langford Town,238,40,NA,NA,No,NA,1087,Cash,27,4.3,4.6
09-07-2024,8.32.00 PM,CNR4132114126,Success,CID727658,Prime Plus,Ulsoor,Marathahalli,105,140,NA,NA,No,NA,1058,Cash,23,4.1,4.6
20-07-2024,2.28.00 AM,CNR1164297655,Success,CID332835,eBike,Yelahanka,Hulimavu,147,110,NA,NA,No,NA,874,Cash,2,3.7,3.4
15-07-2024,11.25.00 PM,CNR5107398570,Canceled by Driver,CID283071,eBike,Sarjapur Road,Hennur,NA,NA,NA,Customer related issue,NA,NA,900,NA,0,0,0
16-07-2024,3.45.00 AM,CNR2594649356,Driver Not Found,CID988044,Prime Sedan,Vijayanagar,Majestic,NA,NA,NA,NA,NA,NA,349,NA,0,0,0
08-07-2024,8.56.00 AM,CNR5513264155,Success,CID601467,Prime Sedan,Electronic City,Kengeri,70,80,NA,NA,Yes,Vehicle Breakdown,350,UPI,27,5,4.6
28-07-2024,3.12.00 PM,CNR7718204224,Canceled by Customer,CID145915,Prime Sedan,Ulsoor,Cox Town,NA,NA,Driver asked to cancel,NA,NA,NA,273,NA,0,0,0
21-07-2024,1.55.00 AM,CNR9884288938,Canceled by Driver,CID954511,Mini,KR Puram,Sahakar Nagar,NA,NA,NA,Customer was coughing/sick,NA,NA,819,NA,0,0,0
07-07-2024,10.15.00 PM,CNR8604114763,Success,CID826289,eBike,Indiranagar,Cox Town,203,125,NA,NA,No,NA,984,UPI,36,4.5,4.2
02-07-2024,6.55.00 AM,CNR1648618375,Success,CID215906,Auto,Devanahalli,Nagarbhavi,105,40,NA,NA,No,NA,918,UPI,18,4.9,3.3
06-07-2024,2.18.00 PM,CNR3735646691,Success,CID892984,eBike,Majestic,Ulsoor,91,140,NA,NA,No,NA,1393,UPI,31,3.4,4.5
26-07-2024,7.02.00 PM,CNR5695161177,Success,CID515244,Bike,Whitefield,Kadugodi,56,105,NA,NA,No,NA,481,Cash,13,3.7,4.7
28-07-2024,6.05.00 AM,CNR3701237012,Success,CID819006,Prime Sedan,Padmanabhanagar,Majestic,119,130,NA,NA,No,NA,446,UPI,25,4,3.5
17-07-2024,8.46.00 PM,CNR7868829140,Success,CID233386,Mini,Kammanahalli,Jayanagar,105,105,NA,NA,No,NA,1134,Credit Card,19,3.4,3.7
23-07-2024,4.25.00 AM,CNR9765471738,Success,CID579696,Prime Sedan,Shantinagar,Sarjapur Road,63,90,NA,NA,No,NA,218,UPI,30,4.8,4.5
02-07-2024,11.30.00 PM,CNR7650472214,Success,CID821265,Auto,BTM Layout,Cox Town,168,40,NA,NA,No,NA,395,UPI,2,4.6,3.6
21-07-2024,7.47.00 PM,CNR4690250276,Success,CID581071,Prime SUV,MG Road,Bannerghatta Road,210,60,NA,NA,No,NA,299,Cash,39,4,4.4
18-07-2024,1.30.00 PM,CNR2095968467,Success,CID867238,Prime Plus,Devanahalli,Varthur,105,80,NA,NA,No,NA,111,UPI,3,4,4.3
03-07-2024,4.10.00 PM,CNR3375761138,Driver Not Found,CID347284,Prime Plus,Bellandur,Majestic,NA,NA,NA,NA,NA,NA,402,NA,0,0,0
11-07-2024,5.25.00 PM,CNR9481116440,Canceled by Driver,CID111139,Bike,Yelahanka,RT Nagar,NA,NA,NA,Customer was coughing/sick,NA,NA,473,NA,0,0,0
15-07-2024,7.19.00 PM,CNR8697339796,Success,CID709674,Prime Sedan,Basavanagudi,Hosur Road,231,105,NA,NA,No,NA,159,UPI,39,4.5,4
22-07-2024,3.50.00 AM,CNR1206581017,Success,CID574550,Mini,Rajajinagar,Yelahanka,154,140,NA,NA,No,NA,140,Cash,29,4.2,3.6
06-07-2024,10.02.00 AM,CNR4499128231,Success,CID580584,Prime SUV,Langford Town,Basavanagudi,91,115,NA,NA,No,NA,454,Cash,15,3.3,4.1
01-07-2024,8.42.00 AM,CNR1298715434,Success,CID501412,Prime SUV,Tumkur Road,Marathahalli,140,40,NA,NA,No,NA,321,UPI,27,4,3.9
24-07-2024,11.38.00 PM,CNR4312763444,Success,CID211216,Prime Plus,Bellandur,Varthur,112,90,NA,NA,No,NA,193,Cash,45,4.9,3.3
18-07-2024,3.19.00 AM,CNR1340571019,Success,CID160873,eBike,Vijayanagar,Majestic,147,115,NA,NA,No,NA,463,UPI,46,3.7,3.2
15-07-2024,8.16.00 AM,CNR6844091426,Success,CID676815,Prime SUV,Vijayanagar,Basavanagudi,252,40,NA,NA,No,NA,178,Cash,11,3,4.3
23-07-2024,4.53.00 AM,CNR3741516922,Success,CID892507,Prime Plus,Hebbal,Varthur,49,75,NA,NA,No,NA,272,Cash,30,4.8,4.4
12-07-2024,8.33.00 PM,CNR6878633136,Success,CID435898,Bike,Whitefield,Kadugodi,56,105,NA,NA,No,NA,227,Cash,10,4.5,3.2
29-07-2024,7.20.00 AM,CNR8389880405,Success,CID679884,eBike,Yelahanka,Hosur Road,280,100,NA,NA,No,NA,235,Cash,49,3.2,4.2
20-07-2024,1.54.00 PM,CNR1031164731,Success,CID734920,Prime SUV,Richmond Town,Peenya,287,50,NA,NA,No,NA,868,Cash,9,4.1,3.9
12-07-2024,6.29.00 PM,CNR3055910851,Success,CID848384,Auto,Basavanagudi,Nagarbhavi,35,55,NA,NA,No,NA,174,Cash,14,4,4.1
15-07-2024,1.19.00 PM,CNR3443143842,Success,CID620200,Prime SUV,Vijayanagar,RT Nagar,119,145,NA,NA,No,NA,295,Cash,2,3.5,4
22-07-2024,2.55.00 PM,CNR5284402721,Canceled by Driver,CID555275,Auto,Chamarajpet,Rajarajeshwari Nagar,NA,NA,NA,Personal & Car related issue,NA,NA,135,NA,0,0,0
21-07-2024,4.18.00 PM,CNR8736272853,Success,CID947890,Auto,BTM Layout,JP Nagar,301,145,NA,NA,No,NA,635,UPI,13,3.9,3.8
02-07-2024,11.05.00 PM,CNR8526227100,Success,CID337335,eBike,Kadugodi,Indiranagar,245,115,NA,NA,No,NA,401,UPI,33,4.1,3.5
12-07-2024,7.48.00 AM,CNR2586256618,Success,CID496185,Auto,Frazer Town,Rajajinagar,259,25,NA,NA,No,NA,155,Cash,10,4.7,3.1
28-07-2024,5.15.00 AM,CNR8718237542,Success,CID387617,Prime Plus,Nagarbhavi,Hulimavu,84,35,NA,NA,No,NA,1676,UPI,13,4.2,4.8
23-07-2024,9.08.00 PM,CNR4747588582,Driver Not Found,CID117316,Prime Sedan,Hennur,Majestic,NA,NA,NA,NA,NA,NA,672,NA,0,0,0
20-07-2024,8.42.00 PM,CNR5372933060,Driver Not Found,CID275438,Auto,Shivajinagar,Ramamurthy Nagar,NA,NA,NA,NA,NA,NA,263,NA,0,0,0
16-07-2024,7.44.00 PM,CNR3742047404,Success,CID789297,Bike,Yeshwanthpur,Whitefield,147,90,NA,NA,No,NA,266,UPI,5,3.6,3.6
07-07-2024,6.27.00 AM,CNR6451620987,Driver Not Found,CID611238,Bike,Hebbal,Whitefield,NA,NA,NA,NA,NA,NA,230,NA,0,0,0
01-07-2024,7.18.00 PM,CNR4349498244,Success,CID176493,Auto,BTM Layout,Marathahalli,196,70,NA,NA,No,NA,2972,Cash,18,3.7,4
01-07-2024,9.51.00 AM,CNR2064398038,Success,CID224260,Prime Plus,Kadugodi,Yeshwanthpur,98,80,NA,NA,No,NA,354,Cash,42,4,4.8
05-07-2024,2.38.00 AM,CNR4326236808,Success,CID928586,Bike,Electronic City,Richmond Town,70,80,NA,NA,Yes,Customer Demand,227,Credit Card,36,5,4.7
03-07-2024,10.46.00 PM,CNR8746895101,Success,CID839090,Mini,Electronic City,Langford Town,266,130,NA,NA,No,NA,2685,Credit Card,17,4.6,3.5
19-07-2024,4.20.00 AM,CNR2360764819,Success,CID307899,Auto,RT Nagar,Kengeri,294,100,NA,NA,Yes,Other Issue,797,Cash,10,4.9,4.1
18-07-2024,5.03.00 PM,CNR7413141901,Success,CID714101,Bike,Banashankari,Rajajinagar,77,110,NA,NA,No,NA,229,Cash,31,4.3,4.7
12-07-2024,11.12.00 PM,CNR7230620698,Success,CID465729,Auto,Shantinagar,Sahakar Nagar,224,135,NA,NA,No,NA,1997,UPI,10,4,4.3
07-07-2024,4.57.00 PM,CNR6947093690,Success,CID803175,Prime SUV,JP Nagar,Magadi Road,91,70,NA,NA,No,NA,439,UPI,15,5,4.6
13-07-2024,8.07.00 PM,CNR4790435059,Canceled by Driver,CID534198,Mini,Hulimavu,Nagarbhavi,NA,NA,NA,Personal & Car related issue,NA,NA,456,NA,0,0,0
24-07-2024,2.24.00 AM,CNR3717431082,Success,CID144787,Prime Sedan,Magadi Road,Vijayanagar,231,105,NA,NA,No,NA,1989,UPI,10,3.7,3.9
22-07-2024,5.07.00 AM,CNR1119886411,Driver Not Found,CID614002,Prime Plus,Rajarajeshwari Nagar,Peenya,NA,NA,NA,NA,NA,NA,449,NA,0,0,0
12-07-2024,10.18.00 PM,CNR7546954350,Success,CID157191,Prime Sedan,Marathahalli,Chamarajpet,84,30,NA,NA,No,NA,494,UPI,15,4.2,4
09-07-2024,5.41.00 AM,CNR8681622859,Driver Not Found,CID751314,Mini,Shantinagar,Shantinagar,NA,NA,NA,NA,NA,NA,158,NA,0,0,0
